championId,p_val,mean_diff,mean_svm,mean_rand,std_svm,std_rand
18,0.0,0.03873000000000004,0.65512,0.61639,0.02998,0.02854
9,0.0,0.12933000000000006,0.676,0.54667,0.05678,0.05897
10,0.0,-0.06399999999999995,0.5865,0.6505,0.06148,0.06052
50,0.0,0.1265599999999999,0.70893,0.58237,0.02923,0.02662
90,0.0,0.09387000000000001,0.70548,0.61161,0.04639,0.04996
498,0.0,0.11326000000000003,0.67803,0.56477,0.02926,0.03275
222,0.0,0.09441,0.74402,0.64961,0.0276,0.02552
40,0.0,0.15321000000000007,0.7407,0.58749,0.0254,0.02858
72,0.0,0.16320000000000007,0.6508,0.4876,0.06428,0.06644
112,0.0,0.26555,0.75444,0.48889,0.0474,0.0622
99,0.0,0.08167000000000002,0.78116,0.69949,0.02265,0.02385
89,0.0,0.09669000000000005,0.77914,0.68245,0.02988,0.03214
238,0.0,0.07248999999999994,0.69543,0.62294,0.02682,0.02751
8,0.0,0.15747999999999995,0.70851,0.55103,0.03762,0.04436
54,1e-05,0.036129999999999995,0.63118,0.59505,0.04132,0.03697
3,0.0001,0.03429000000000004,0.67286,0.63857,0.0474,0.03524
203,0.00022,0.048800000000000066,0.6892,0.6404,0.06826,0.05734
127,0.00023,0.06333,0.604,0.54067,0.0829,0.08091
29,0.00037,0.02837999999999996,0.68912,0.66074,0.03812,0.03809
55,0.00046,0.024209999999999954,0.6493,0.62509,0.03413,0.03196
56,0.00058,0.04261000000000004,0.59652,0.55391,0.05721,0.06137
254,0.00068,0.03208999999999995,0.66813,0.63604,0.04222,0.04813
45,0.0022,0.021769999999999956,0.73468,0.71291,0.03533,0.03317
2,0.00466,0.029510000000000036,0.68262,0.65311,0.05405,0.04653
44,0.00854,0.02700999999999998,0.71688,0.68987,0.04796,0.0516
6,0.01008,-0.02193999999999996,0.72419,0.74613,0.04019,0.04253
1,0.01038,0.025499999999999967,0.69217,0.66667,0.0482,0.04842
84,0.02262,0.020220000000000016,0.78213,0.76191,0.04574,0.04048
120,0.03151,-0.02590999999999999,0.71727,0.74318,0.06118,0.05627
102,0.0592,0.01699000000000006,0.7286,0.71161,0.04826,0.0394
22,0.07691,0.01328000000000007,0.73109,0.71781,0.03796,0.03555
111,0.07821,0.011850000000000027,0.81974,0.80789,0.03236,0.03349
150,0.08083,0.01754,0.6737,0.65616,0.05289,0.04521
427,0.11434,0.03199999999999992,0.5488,0.5168,0.09331,0.10517
133,0.12201,-0.015000000000000013,0.72115,0.73615,0.05077,0.0442
32,0.12628,0.017199999999999993,0.6872,0.67,0.05408,0.05632
36,0.14236,0.01536000000000004,0.7225,0.70714,0.05239,0.05038
85,0.1495,0.018859999999999988,0.61543,0.59657,0.06645,0.06198
420,0.17637,-0.010910000000000086,0.75662,0.76753,0.0398,0.0395
31,0.18026,0.011950000000000016,0.69586,0.68391,0.04518,0.04247
516,0.27836,0.01032999999999995,0.69533,0.685,0.04808,0.04573
223,0.29111,0.007419999999999982,0.67124,0.66382,0.03369,0.03545
75,0.32534,0.006209999999999938,0.74515,0.73894,0.03126,0.03095
23,0.36688,0.006390000000000007,0.70353,0.69714,0.03678,0.03285
19,0.37521,-0.004850000000000021,0.72168,0.72653,0.02472,0.02892
5,0.42595,0.006410000000000027,0.75226,0.74585,0.04184,0.03747
78,0.55023,0.006249999999999978,0.69875,0.6925,0.05388,0.04922
74,0.60134,-0.0047599999999999865,0.75397,0.75873,0.04559,0.04433
21,0.65227,0.0015800000000000258,0.78664,0.78506,0.01718,0.01744
266,0.66184,0.004830000000000001,0.60621,0.60138,0.05119,0.05756
106,0.79503,-0.0023199999999999887,0.7107,0.71302,0.04792,0.04011
91,0.81906,0.0020499999999999963,0.69923,0.69718,0.04595,0.04251
83,0.82094,-0.0020299999999999763,0.72644,0.72847,0.0442,0.04452
80,0.82653,-0.0021200000000000108,0.67303,0.67515,0.05413,0.04045
17,0.86169,-0.0009099999999999664,0.77148,0.77239,0.02564,0.02587
33,0.91078,0.0010499999999999954,0.7193,0.71825,0.04166,0.05065
429,0.93498,0.0010799999999999699,0.59459,0.59351,0.05643,0.07331
86,1.0,0.0,0.80132,0.80132,0.02608,0.02608
